Bank_Code,Bank_Name,Branch_Code,Branch_Name,Branch_Address,City,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",902,המלך ג'ורג',המלך ג'ורג' 22 ,ירושלים,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",674,רמת בית שמש,הרב מנחם פרוש 1 מרכז מסחרי השדרה,בית שמש,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",843,קרית אונו,זיידמן 2 ,קריית אונו,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",927,קרית גת,הגפן 3 ,קריית גת,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",742,ראש העין,זהרה אלפסיה 7 מרכז מסחרי שפיר סנטר,ראש העין,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",665,אוסישקין,אוסישקין 3 ,רמת השרון,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",949,רמת השרון,סוקולוב 69 ,רמת השרון,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",939,יבנה,הקישון 7 קניון G,יבנה,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",820,אום אל פחם,"מתחם סבן SEVEN, כניסה לעיר 0 מפלס תחתון",אום אל-פחם,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",980,טירה,טארק עבדול חי 0 סמרה סנטר,טירה,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",951,טייבה,שהין סנטר הרח' הראשי 0 הרחוב הראשי,טייבה,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",739,גן יבנה,הרצל 4 ,גן יבנה,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",987,מגדל העמק,שדרות שאול עמור 77 ,מגדל העמק,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",929,בילו,הרצל 145 ,רחובות,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",660,מכון וייצמן,"ככר היובל, מכון וייצמן 0 ",רחובות,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",866,מרגנית,פינחס איילון 13 מרגנית 2,חולון,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",898,מרכז עסקים המפרץ,דרך עכו 192 ,קריית ביאליק,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",694,סביוני ים,האילנות 2 ,קריית ים,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",943,הוד השרון,דרך רמתיים 96 בניין עומר האוס קומה 2,הוד השרון,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",955,בנימינה,המייסדים 33 ,בנימינה-גבעת עדה*,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",896,עסקים רמת ישי,חורש האלונים 4 ,רמת ישי,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",829,גשר הירקון,יהודה המכבי 72 דרך חיפה,תל אביב -יפו,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",813,בזל,"השל""ה 9 ",תל אביב -יפו,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",654,עסקים אלונים,יגאל אלון 65 מגדלי טויוטה,תל אביב -יפו,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",839,פייבל,ארלוזורוב 149 פינת פייבל,תל אביב -יפו,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",627,מגדלי דוד,אורי 12 ,תל אביב -יפו,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",771,שאול המלך,שאול המלך 1 ,תל אביב -יפו,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",718,"בנקאות פרטית בינלאומית 718 ת""א",דיזינגוף 55 ,תל אביב -יפו,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",103,שלוחת תושבי חוץ (ביאליק),אבן גבירול 71 סניף כיכר רבין,תל אביב -יפו,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",801,יפו,מרזוק ועזר 11 ,תל אביב -יפו,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",802,עסקים אלנבי,הארבעה 19 מגדל על קומה 11,תל אביב -יפו,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",803,ביאליק (תושבי חוץ),אבן גבירול 71 סניף כיכר רבין,תל אביב -יפו,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",804,גורדון,בן יהודה 87 א',תל אביב -יפו,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",805,עסקים פלורנטין,אליפלט 26 ,תל אביב -יפו,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",806,לב דיזנגוף,המלך ג'ורג' 61 ,תל אביב -יפו,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",811,עסקים לב תל אביב,מונטיפיורי 31 קומת קרקע,תל אביב -יפו,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",686,"בנקאות פרטית ת""א",הארבעה 28 מגדל חג'ג' קומה 22,תל אביב -יפו,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",673,שלוחת עסקים הברזל,הברזל 28 ,תל אביב -יפו,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",864,מרכז עסקים לאומי טק,אחד העם 54 ,תל אביב -יפו,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",865,עסקים תל אביב צפון,ברודצקי 43 ,תל אביב -יפו,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",872,"מרכז שירות ת""א צפון",אחימאיר 21 מרכז שוסטר,תל אביב -יפו,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",601,פפר,מונטיפיורי 31 קומה 1,תל אביב -יפו,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",606,"בנקאות פרטית בינלאומית 606 ת""א",לאונרדו דה וינצ'י 12 לאונרדו דה וינצ'י 12 כניסה A קומה 7,תל אביב -יפו,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",616,המעפילים,השלושה 9 יד אליהו,תל אביב -יפו,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",624,עמק ברכה,עמק הברכה 23 ,תל אביב -יפו,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",625,נוה אביבים,רב אשי 18 ,תל אביב -יפו,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",626,בנקאות פרטית דן,לאונרדו דה וינצ'י 12 לאונרדו דה וינצ'י 12 כניסה A קומה 7,תל אביב -יפו,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",628,רמת אביב ג',אחימאיר 21 ,תל אביב -יפו,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",631,רמת אביב למד,ברודצקי 43 נכס סניף אינשטיין 833,תל אביב -יפו,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",998,פפר,מונטיפיורי 31 קומה 1,תל אביב -יפו,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",812,עסקים מגדלי אביב,לינקולן 20 ,תל אביב -יפו,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",814,יד אליהו,השלושה 9 בסמוך להיכל נוקיה,תל אביב -יפו,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",816,כיכר רבין,אבן גבירול 71 ,תל אביב -יפו,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",817,מרכז עסקים תל אביב,הארבעה 19 ,תל אביב -יפו,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",821,מרכז קופות תל אביב,שדרות הר ציון 106 ,תל אביב -יפו,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",832,פנקס,פנקס 48 ,תל אביב -יפו,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",833,רמת אביב אינשטיין,ברודצקי 43 ,תל אביב -יפו,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",903,בית הכרם,שדרות הרצל 106 בית הכרם,ירושלים,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",766,בית וגן,שדרות הרצל 106 בית הכרם,ירושלים,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",968,עסקים הר חוצבים,קרית המדע 1 הר חוצבים,ירושלים,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",512,משכנתאות - רמות אשכול,פארן 7 רמות אשכול,ירושלים,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",647,עסקים גבעת שאול,כנפי נשרים 35 רחוב רוברטו בקי ירושלים. בניין התאגיד קומה 6,ירושלים,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",908,אעבלין,רחוב ראשי 0 ,אעבלין,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",909,עראבה,מרכז הכפר 0 ,עראבה,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",747,שוהם,עמק איילון 30 מרכז מסחרי,שוהם,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",941,שדרות,אהבת ישראל 3 המרכז המסחרי,שדרות,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",644,כפר כנא,הרחוב הראשי 0 ,כפר כנא,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",825,כפר מנדא,הכניסה לכפר 0 ,כפר מנדא,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",727,ראש פינה,האגס 0 סנטר הגליל,ראש פינה,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",753,עסקים ראש פינה,האגס 0 סנטר הגליל,ראש פינה,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",684,מזכרת בתיה,שדרות אליהו 8 ,מזכרת בתיה,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",792,נחף,מרכז הכפר נחף 0 ,נחף,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",450,שלוחת אפרת,זית שמן 2 אפרת סנטר,אפרת,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",831,טמרה,כניסה לעיר טמרה 0 ,טמרה,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",985,קרית מלאכי,"בן גוריון 0 פינת רש""י",קריית מלאכי,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",886,מוריה,שדרות מוריה 112 אחוזה,חיפה,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",889,עסקים חלוצי התעשיה,חלוצי התעשיה 9 מפרץ חיפה,חיפה,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",104,משכנתאות קרית הממשלה,נתנזון 24 ,חיפה,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",875,הטכניון,"קרית הטכניון 0 בניין אס""ט",חיפה,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",818,לאומי VIP,שמשון 7 בית גטר,פתח תקווה,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",893,לאומי VIP,בר יהודה 96 מרכז מומחיות נשר,נשר,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",989,"יחידת בצוע-מחלקת מט""י",אבא הלל סילבר 3 קרית שירותי בלל,לוד,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",991,ענף סליקה ומשלוח,אבא הלל סילבר 3 קרית שירותי בלל,לוד,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",849,המשרד המרכזי-החטיבה הפיננסית,אבא הלל סילבר 3 קרית שירותי בלל,לוד,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",679,מבואות עצמאיות,אבא הלל סילבר 3 קרית שירותי בלל,לוד,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",646,יחידת בצוע-נהול אשראי מרוכז,אבא הלל סילבר 3 קרית שירותי בלל,לוד,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",994,האפוטרופוס הכללי,דוד המלך 19 ,ירושלים,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",847,"מרכז פנסיוני ת""א",פנקס 48 ,תל אביב -יפו,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",827,עסקים חולון,המלאכה 6 בנין הכשרה קומה 6,חולון,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",187,שלוחת עסקים הקריות,קרן היסוד 29 בניין A קומה 1,קריית אתא,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",887,עסקים הקריות,קרן היסוד 29 בניין A קומה 1,קריית אתא,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",638,מבשרת ציון,ארבל 17 ,מבשרת ציון,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",788,שלוחת קרית ארבע,כלב בן יפונה 0 כיכר מלכות דוד,קריית ארבע,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",754,ג'דיידה - מכר,כביש ראשי ג'דיידה מכר 0 ,ג'דיידה-מכר,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",732,קצרין,דליות 6 מרכז מסחרי איתן,קצרין,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",789,אופקים,יהדות דרום אפריקה 14 ,אופקים,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",775,היעלים,שדרות היעלים - שכונה ה',באר שבע,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",922,מרכז הנגב,דרך מצדה 6 שכ' ד,באר שבע,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",924,באר שבע,"יצחק רגר 11 דרך הנשיאים 11, מגדל שבע",באר שבע,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",921,עסקים באר שבע,"דוד בן גוריון 37 הנחתום 10, בנין G7 קומה 3",באר שבע,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",663,מרכז קופות באר שבע,"יצחק רגר 11 דרך הנשיאים 11, מגדל שבע",באר שבע,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",734,נווה זאב,דרך מצדה 6 שכ' ד,באר שבע,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",607,מרכז עסקים נגב,תורת היחסות 11 בנין 3,באר שבע,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",914,לאומי וי איי פי,"יודפת 2 קש""ב לוד",לוד,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",950,לאומי וי איי פי,"יודפת 2 קש""ב לוד",לוד,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",899,לאומי וי איי פי,"יודפת 2 קש""ב לוד",לוד,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",736,לאומי וי איי פי,"יודפת 2 קש""ב לוד",לוד,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",838,נאות אפקה,קהילת סלוניקי 7 ,תל אביב -יפו,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",983,באקה אל גרביה,מתחם WE CENTER 0 מתחם ווי סנטר בכניסה ליישוב קומה 1 WE CENTER,באקה אל-גרביה,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",936,רמלה,שדרות הרצל 84 ,רמלה,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",668,עסקים שורק,שדרות הרצל 84 בנכס סניף רמלה 936,רמלה,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",854,"הרא""ה","הרא""ה 123 ",רמת גן,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",629,בורסת היהלומים,ז'בוטינסקי 1 בנין בורסת היהלומים,רמת גן,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",853,רמת חן,מצדה 28 ,רמת גן,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",851,רמת גן,ביאליק 22 ,רמת גן,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",653,תל השומר,מרכז מסחרי גמיון תל השומר 0 ,רמת גן,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",655,קסם,הירדן 79 ,רמת גן,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",666,עסקים הבורסה רמת גן,שוהם 2 ,רמת גן,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",682,עסקים רמת החייל,דרך מנחם בגין 7 בית גיבור,רמת גן,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",743,עסקים הבורסה,דרך מנחם בגין 7 בית גיבור,רמת גן,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",748,מרכז עסקים דן,דרך מנחם בגין 7 בית גיבור,רמת גן,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",942,רעננה,קרן היסוד 2 ,רעננה,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",969,שפרעם,תופיק זיאד 370 בנין העיריה,שפרעם,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",842,עסקים שפרעם,כמאל גונבלאט 0 ליד קופת חולים מכבי בשכונת אל עין,שפרעם,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",731,חזון איש,חזון איש 54 ,בני ברק,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",855,עסקים הירקון,דוד בן גוריון 9 בניין אלייד (MAX),בני ברק,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",856,בני ברק,חזון איש 54 ,בני ברק,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",781,מרכז שירות בת-ים,שדרות העצמאות 67 ,בת ים,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",859,עסקים בת-ים,בלפור 80 ,בת ים,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",861,בת ים,בלפור 80 ,בת ים,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",988,תל גנים,כצנלסון 67 ,גבעתיים,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",857,גבעתיים,כצנלסון 67 ,גבעתיים,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",688,בנקאות פרטית השרון,המנופים 15 בית לידר אזור תעשיה הרצליה,הרצלייה,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",783,עסקים הרצליה,משכית 14 הרצליה פיתוח,הרצלייה,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",948,הרצליה,בן גוריון 2 ,הרצלייה,,,,,,,,,,,,,,,,
10,"בנק לאומי לישראל בע""מ",614,בנקאות פרטית הרצליה,המנופים 15 בית לידר אזור תעשיה הרצליה,הרצלייה,,,,,,,,,,,,,,,,
